Filename	Segment	WC	Analytic	Clout	Authentic	Tone	WPS	Sixltr	Dic	function	pronoun	ppron	i	we	you	shehe	they	ipron	article	prep	auxverb	adverb	conj	negate	verb	adj	compare	interrog	number	quant	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	percept	see	hear	feel	bio	body	health	sexual	ingest	drives	affiliation	achieve	power	reward	risk	focuspast	focuspresent	focusfuture	relativ	motion	space	time	work	leisure	home	money	relig	death	informal	swear	netspeak	assent	nonflu	filler	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
875p.txt	1	99	82.11	61.92	51.41	99.00	99.00	3.03	95.96	8.08	6.06	3.03	3.03	0.00	0.00	0.00	0.00	3.03	0.00	0.00	0.00	2.02	0.00	0.00	13.13	8.08	0.00	0.00	5.05	3.03	15.15	13.13	2.02	0.00	2.02	0.00	6.06	3.03	0.00	1.01	0.00	3.03	0.00	0.00	0.00	3.03	0.00	0.00	17.17	0.00	4.04	5.05	11.11	3.03	0.00	0.00	8.08	3.03	0.00	0.00	0.00	3.03	0.00	0.00	16.16	0.00	18.18	4.04	3.03	11.11	0.00	1.01	0.00	0.00	0.00	12.12	22.22	0.00	0.00	0.00	22.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
526p.txt	1	300	73.08	69.14	90.87	99.00	300.00	9.67	71.67	19.33	2.33	2.00	1.33	0.00	0.33	0.00	0.33	0.33	0.00	3.67	4.00	4.33	1.67	3.67	21.00	1.67	1.67	0.00	1.00	0.33	8.67	8.33	0.33	0.00	0.00	0.33	11.33	1.33	1.67	0.33	0.33	10.00	1.00	1.67	1.00	0.33	4.33	1.67	8.67	4.33	3.67	0.67	5.33	2.33	0.67	1.67	0.33	8.33	4.33	0.67	0.33	3.00	0.00	0.67	20.33	0.67	26.00	8.00	10.33	9.00	0.00	0.33	0.33	0.33	0.33	2.33	1.67	0.00	0.00	0.00	1.67	0.00	14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.00
032p.txt	1	94	46.03	97.20	31.36	66.07	94.00	9.57	80.85	20.21	6.38	4.26	3.19	0.00	0.00	1.06	0.00	2.13	0.00	0.00	7.45	6.38	0.00	2.13	34.04	0.00	0.00	1.06	0.00	0.00	6.38	4.26	2.13	0.00	1.06	0.00	25.53	2.13	1.06	2.13	3.19	10.64	3.19	0.00	1.06	3.19	2.13	1.06	8.51	2.13	4.26	2.13	12.77	12.77	0.00	0.00	0.00	2.13	2.13	0.00	0.00	0.00	0.00	4.26	27.66	2.13	12.77	4.26	3.19	6.38	0.00	3.19	0.00	0.00	0.00	1.06	3.19	0.00	2.13	1.06	0.00	1.06	4.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.26
198p.txt	1	136	69.09	52.94	91.95	3.99	136.00	5.88	79.41	25.00	5.15	2.94	2.21	0.00	0.74	0.00	0.00	2.21	0.00	6.62	4.41	8.09	0.00	2.94	21.32	3.68	2.94	0.00	0.00	0.74	6.62	2.21	4.41	0.00	0.00	0.74	5.15	0.00	0.00	0.00	0.00	14.71	8.09	0.00	0.74	1.47	4.41	0.00	6.62	5.88	0.74	0.00	2.94	0.00	2.94	0.00	0.00	6.62	0.74	0.74	0.00	2.21	2.94	1.47	19.85	3.68	19.85	4.41	2.94	12.50	2.21	4.41	0.00	1.47	0.00	0.00	6.62	0.00	0.74	2.94	2.94	0.00	8.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.82
462p.txt	1	143	75.73	77.92	75.68	99.00	143.00	14.69	79.72	16.78	6.29	4.90	4.90	0.00	0.00	0.00	0.00	1.40	0.00	2.80	5.59	2.10	0.00	0.00	20.28	4.20	1.40	0.70	0.70	0.70	15.38	10.49	4.20	0.00	0.00	2.10	12.59	0.70	0.00	0.70	2.10	9.79	2.80	3.50	1.40	1.40	1.40	0.00	8.39	1.40	4.20	1.40	4.20	0.70	0.00	0.00	2.10	11.19	4.90	2.10	2.80	2.80	0.70	2.10	17.48	3.50	18.88	3.50	9.79	6.99	2.10	6.29	1.40	2.10	0.00	0.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
874p.txt	1	122	84.81	68.85	3.16	40.51	122.00	20.49	72.95	27.05	9.84	8.20	3.28	0.00	4.92	0.00	0.00	1.64	2.46	8.20	2.46	1.64	1.64	1.64	22.13	1.64	0.82	0.00	0.82	1.64	9.02	4.92	4.10	0.00	3.28	0.00	8.20	0.00	0.00	0.00	0.00	21.31	3.28	4.10	9.84	2.46	0.00	2.46	0.00	0.00	0.00	0.00	0.82	0.82	0.00	0.00	0.00	6.56	0.00	0.82	2.46	3.28	1.64	0.00	22.95	1.64	10.66	0.82	5.74	4.10	0.82	1.64	0.00	0.82	0.00	0.00	10.66	0.82	9.02	2.46	0.00	0.00	2.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.46
177p.txt	1	93	78.98	99.00	4.41	93.31	93.00	1.08	94.62	16.13	7.53	4.30	4.30	0.00	0.00	0.00	0.00	3.23	0.00	3.23	5.38	0.00	0.00	0.00	37.63	1.08	0.00	0.00	0.00	0.00	4.30	4.30	0.00	0.00	0.00	0.00	46.24	9.68	0.00	8.60	0.00	20.43	7.53	1.08	10.75	1.08	0.00	0.00	4.30	1.08	3.23	0.00	0.00	0.00	0.00	0.00	0.00	2.15	1.08	0.00	1.08	0.00	0.00	3.23	32.26	1.08	9.68	6.45	3.23	0.00	0.00	0.00	0.00	0.00	1.08	0.00	21.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
527p.txt	1	86	1.62	2.45	97.26	95.29	86.00	10.47	93.02	54.65	23.26	22.09	16.28	0.00	5.81	0.00	0.00	1.16	0.00	5.81	15.12	8.14	1.16	9.30	32.56	0.00	0.00	0.00	0.00	0.00	6.98	5.81	1.16	1.16	0.00	0.00	6.98	0.00	0.00	0.00	0.00	40.70	8.14	1.16	13.95	2.33	8.14	6.98	2.33	2.33	0.00	0.00	5.81	0.00	4.65	0.00	0.00	10.47	1.16	0.00	5.81	2.33	1.16	0.00	17.44	2.33	15.12	4.65	3.49	6.98	0.00	0.00	0.00	0.00	5.81	0.00	1.16	0.00	0.00	0.00	1.16	0.00	5.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.81
435p.txt	1	71	30.30	80.09	24.72	1.00	71.00	2.82	88.73	33.80	15.49	15.49	9.86	4.23	0.00	1.41	0.00	0.00	0.00	2.82	8.45	7.04	0.00	0.00	30.99	0.00	2.82	0.00	0.00	0.00	15.49	1.41	14.08	0.00	0.00	11.27	14.08	0.00	0.00	1.41	2.82	2.82	1.41	1.41	0.00	0.00	0.00	0.00	2.82	0.00	1.41	1.41	1.41	0.00	1.41	0.00	0.00	29.58	5.63	11.27	4.23	8.45	11.27	0.00	35.21	0.00	7.04	0.00	0.00	7.04	7.04	2.82	1.41	1.41	4.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
570p.txt	1	88	90.88	84.68	53.94	11.17	88.00	12.50	79.55	6.82	1.14	0.00	0.00	0.00	0.00	0.00	0.00	1.14	0.00	2.27	0.00	3.41	0.00	0.00	14.77	2.27	1.14	0.00	0.00	0.00	5.68	2.27	3.41	0.00	2.27	1.14	10.23	1.14	1.14	3.41	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.41	0.00	3.41	0.00	3.41	2.27	0.00	0.00	1.14	12.50	2.27	3.41	5.68	3.41	0.00	0.00	14.77	0.00	21.59	6.82	4.55	9.09	0.00	5.68	0.00	2.27	0.00	1.14	18.18	0.00	10.23	0.00	13.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
120p.txt	1	87	69.54	94.60	8.19	1.00	87.00	2.30	94.25	13.79	3.45	3.45	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.75	2.30	1.15	1.15	29.89	4.60	2.30	0.00	1.15	1.15	29.89	12.64	17.24	0.00	13.79	1.15	20.69	3.45	0.00	2.30	0.00	9.20	2.30	1.15	1.15	2.30	2.30	0.00	3.45	0.00	0.00	3.45	0.00	0.00	0.00	0.00	0.00	41.38	0.00	10.34	29.89	11.49	2.30	14.94	14.94	0.00	8.05	4.60	0.00	3.45	27.59	2.30	0.00	1.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
823p.txt	1	116	75.69	99.00	99.00	13.98	116.00	7.76	94.83	12.07	2.59	0.86	0.00	0.86	0.00	0.00	0.00	1.72	0.00	0.86	6.03	1.72	0.86	0.86	18.97	5.17	0.86	0.00	0.00	0.00	6.90	2.59	3.45	0.86	0.86	0.86	39.66	0.00	0.00	0.00	0.00	7.76	1.72	0.00	4.31	0.00	0.86	0.86	18.10	5.17	12.07	0.86	5.17	0.86	3.45	0.00	0.00	41.38	37.07	0.86	1.72	0.86	1.72	0.86	12.93	0.00	50.00	39.66	5.17	6.90	0.86	43.97	0.00	0.00	0.00	0.00	0.86	0.00	0.00	0.00	0.86	0.00	0.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.86
209p.txt	1	136	48.93	92.92	57.02	99.00	136.00	12.50	63.24	21.32	12.50	11.03	5.88	0.74	4.41	0.00	0.00	1.47	0.00	0.74	6.62	0.00	0.00	2.94	8.82	11.76	0.00	0.00	2.21	0.00	12.50	12.50	0.00	0.00	0.00	0.00	19.85	1.47	0.00	0.74	0.00	5.15	2.94	0.00	0.74	0.00	0.00	1.47	4.41	2.94	0.74	0.74	3.68	0.00	2.94	0.00	0.00	13.24	12.50	0.00	0.74	0.00	0.00	0.00	9.56	0.00	12.50	0.00	11.03	1.47	0.74	0.00	0.00	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88
659p.txt	1	157	44.38	87.42	50.13	5.44	157.00	22.29	72.61	28.66	10.83	7.01	1.27	0.00	5.10	0.64	0.00	3.82	0.00	3.18	5.10	7.01	0.00	3.18	20.38	1.91	0.64	0.00	0.00	2.55	8.28	3.18	5.10	0.00	0.64	2.55	14.01	0.00	0.00	1.27	0.00	15.29	1.27	0.00	5.10	2.55	3.18	3.18	7.01	4.46	2.55	0.00	0.64	0.64	0.00	0.00	0.00	3.18	0.00	1.91	1.27	0.00	1.27	1.27	22.29	0.64	21.02	1.91	14.01	7.64	0.00	0.00	0.00	0.00	0.64	0.64	0.64	0.00	0.00	0.64	0.00	0.00	10.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.19
589p.txt	1	378	65.57	56.31	91.83	21.70	378.00	12.96	82.01	29.63	7.94	6.61	4.76	1.32	0.26	0.00	0.26	1.32	0.00	8.20	7.14	4.23	3.44	0.79	25.66	5.56	2.38	0.00	3.70	0.00	11.90	5.82	6.08	0.53	1.59	1.85	7.14	0.00	0.79	0.00	0.53	14.29	5.03	5.03	1.06	1.32	0.79	1.32	8.73	2.38	4.23	1.85	4.50	2.65	0.79	0.26	1.06	9.26	2.38	1.32	1.06	2.91	2.38	1.85	20.90	3.97	19.31	3.17	3.44	13.23	0.00	1.06	1.06	0.00	0.00	0.53	1.06	0.26	0.00	0.26	0.53	0.00	1.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.85
073p.txt	1	88	26.97	63.34	99.00	1.00	88.00	15.91	88.64	29.55	17.05	7.95	4.55	1.14	0.00	0.00	2.27	9.09	0.00	0.00	9.09	3.41	0.00	0.00	22.73	4.55	1.14	0.00	2.27	10.23	7.95	2.27	5.68	0.00	0.00	5.68	6.82	0.00	0.00	0.00	0.00	7.95	0.00	1.14	3.41	2.27	1.14	0.00	7.95	1.14	3.41	3.41	0.00	0.00	0.00	0.00	0.00	5.68	2.27	3.41	1.14	1.14	0.00	0.00	14.77	1.14	38.64	5.68	18.18	15.91	0.00	0.00	4.55	1.14	0.00	0.00	1.14	0.00	0.00	0.00	1.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
423p.txt	1	60	52.71	6.70	99.00	1.00	60.00	11.67	95.00	33.33	8.33	8.33	6.67	0.00	1.67	0.00	0.00	0.00	0.00	10.00	8.33	6.67	0.00	6.67	20.00	1.67	3.33	0.00	0.00	6.67	13.33	3.33	10.00	0.00	0.00	8.33	10.00	6.67	0.00	0.00	0.00	26.67	8.33	0.00	1.67	1.67	1.67	13.33	8.33	0.00	0.00	8.33	8.33	5.00	1.67	0.00	0.00	10.00	3.33	1.67	0.00	5.00	0.00	0.00	18.33	1.67	11.67	0.00	3.33	8.33	3.33	3.33	0.00	0.00	1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
835p.txt	1	448	84.57	55.32	16.59	59.59	448.00	9.82	74.78	15.62	4.24	1.56	0.67	0.45	0.22	0.22	0.00	2.68	0.00	4.69	3.35	1.56	1.12	1.12	15.18	9.15	2.90	0.22	1.79	0.22	6.70	4.24	2.46	0.00	1.12	0.45	6.92	3.57	0.22	0.67	1.12	6.70	0.67	1.34	0.89	0.89	1.56	1.34	11.16	3.79	0.67	4.69	3.35	1.79	0.00	0.45	1.12	11.38	0.67	0.45	5.13	5.13	0.22	0.67	12.95	0.45	13.62	4.24	8.04	1.34	0.89	6.47	0.00	2.68	0.45	0.45	8.04	3.12	3.79	0.45	2.46	0.00	3.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.79
566p.txt	1	131	84.28	97.16	47.40	15.10	131.00	25.19	64.12	12.21	6.11	3.05	0.00	1.53	0.76	0.00	0.76	3.05	0.00	3.05	3.05	0.00	0.76	0.00	14.50	5.34	1.53	0.00	0.00	0.00	6.87	3.05	3.82	1.53	0.76	0.76	17.56	7.63	0.00	4.58	4.58	6.11	2.29	0.00	3.05	0.00	2.29	0.00	4.58	0.76	0.76	3.05	2.29	2.29	0.00	0.00	0.00	22.14	12.21	1.53	5.34	3.82	1.53	0.76	11.45	0.76	21.37	10.69	6.11	4.58	0.76	3.82	0.76	0.76	1.53	0.76	0.76	0.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
474p.txt	1	77	43.11	85.07	85.21	74.18	77.00	11.69	84.42	22.08	9.09	9.09	5.19	1.30	2.60	0.00	0.00	0.00	0.00	1.30	7.79	2.60	1.30	3.90	41.56	2.60	0.00	1.30	0.00	0.00	10.39	6.49	3.90	0.00	0.00	3.90	18.18	0.00	6.49	0.00	0.00	27.27	9.09	0.00	9.09	5.19	2.60	2.60	10.39	0.00	5.19	3.90	5.19	0.00	2.60	0.00	0.00	9.09	3.90	5.19	0.00	0.00	0.00	9.09	16.88	1.30	19.48	7.79	2.60	9.09	0.00	0.00	0.00	1.30	0.00	1.30	0.00	0.00	0.00	0.00	0.00	0.00	7.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.79
024p.txt	1	165	77.65	54.82	87.42	71.30	165.00	15.76	59.39	14.55	1.82	0.61	0.00	0.00	0.00	0.61	0.00	1.21	0.00	6.06	1.82	5.45	3.64	3.64	13.94	7.27	1.21	0.00	0.00	0.00	4.85	3.64	1.21	0.00	0.00	0.61	4.85	0.61	0.61	1.82	1.82	9.09	1.82	0.61	1.21	0.61	4.85	0.00	6.67	4.24	2.42	0.00	5.45	1.82	1.21	0.00	3.64	4.85	1.21	0.61	2.42	0.61	0.61	1.21	10.30	0.00	27.88	1.82	7.88	14.55	0.61	1.82	2.42	1.21	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00	7.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.27
862p.txt	1	120	99.00	69.14	98.52	1.00	120.00	9.17	75.83	30.83	3.33	3.33	3.33	0.00	0.00	0.00	0.00	0.00	0.00	25.83	1.67	0.00	0.00	0.00	8.33	0.83	0.83	0.00	0.00	0.00	19.17	6.67	12.50	1.67	11.67	0.83	8.33	0.83	0.00	0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.33	1.67	0.00	1.67	5.00	0.00	1.67	2.50	0.00	19.17	7.50	0.83	10.00	0.83	2.50	0.00	9.17	1.67	30.83	1.67	25.00	4.17	0.00	0.00	1.67	0.00	0.00	6.67	3.33	0.00	0.83	1.67	1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
248p.txt	1	86	84.10	97.55	87.51	69.60	86.00	31.40	96.51	15.12	3.49	1.16	0.00	1.16	0.00	0.00	0.00	2.33	0.00	4.65	5.81	2.33	0.00	0.00	22.09	3.49	1.16	0.00	2.33	2.33	9.30	5.81	3.49	1.16	0.00	0.00	18.60	0.00	0.00	0.00	0.00	10.47	1.16	1.16	4.65	0.00	3.49	0.00	5.81	1.16	4.65	0.00	2.33	0.00	1.16	0.00	0.00	25.58	17.44	12.79	1.16	4.65	2.33	0.00	16.28	1.16	31.40	8.14	13.95	10.47	0.00	27.91	0.00	0.00	0.00	0.00	2.33	0.00	0.00	1.16	1.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
618p.txt	1	102	53.83	50.00	34.61	62.94	102.00	9.80	69.61	25.49	6.86	2.94	2.94	0.00	0.00	0.00	0.00	3.92	0.00	4.90	5.88	4.90	2.94	3.92	19.61	3.92	1.96	0.98	2.94	0.98	6.86	3.92	1.96	0.00	0.98	0.00	8.82	0.00	0.00	0.00	0.00	7.84	1.96	0.00	0.98	3.92	0.00	1.96	12.75	1.96	5.88	4.90	9.80	4.90	2.94	0.98	0.00	1.96	0.98	0.00	0.98	0.00	0.00	0.00	16.67	0.98	12.75	6.86	4.90	0.00	0.00	5.88	0.00	0.00	0.00	0.00	1.96	0.00	0.00	0.00	1.96	0.00	10.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.78
819p.txt	1	163	20.44	96.22	93.43	99.00	163.00	13.50	85.28	38.65	12.88	3.07	1.84	0.00	1.23	0.00	0.00	9.82	0.00	3.68	10.43	7.98	1.23	3.68	17.18	3.07	3.07	0.61	0.00	1.23	23.93	16.56	6.13	1.84	0.61	2.45	26.99	0.00	0.00	0.00	0.00	27.61	2.45	1.23	3.07	7.98	7.98	4.91	3.07	0.61	0.00	2.45	16.56	0.00	0.00	0.00	0.00	20.86	17.18	1.23	0.61	0.00	3.07	0.00	15.34	1.23	23.93	12.27	1.23	10.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.66
726p.txt	1	68	77.67	67.04	66.34	79.41	68.00	11.76	80.88	13.24	4.41	4.41	0.00	0.00	0.00	0.00	4.41	0.00	0.00	1.47	5.88	0.00	0.00	1.47	38.24	1.47	1.47	0.00	0.00	0.00	2.94	2.94	0.00	0.00	0.00	0.00	7.35	0.00	0.00	0.00	0.00	5.88	0.00	4.41	0.00	0.00	0.00	1.47	5.88	2.94	0.00	2.94	5.88	4.41	1.47	0.00	0.00	8.82	0.00	1.47	1.47	7.35	0.00	0.00	30.88	0.00	22.06	14.71	1.47	1.47	4.41	14.71	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.47
233p.txt	1	85	71.64	40.71	99.00	98.87	85.00	5.88	84.71	25.88	5.88	5.88	3.53	0.00	2.35	0.00	0.00	0.00	0.00	7.06	4.71	8.24	0.00	1.18	31.76	1.18	1.18	0.00	0.00	0.00	12.94	9.41	3.53	3.53	0.00	0.00	3.53	0.00	0.00	0.00	0.00	12.94	4.71	1.18	0.00	3.53	0.00	3.53	7.06	3.53	0.00	2.35	5.88	5.88	0.00	0.00	0.00	8.24	1.18	1.18	0.00	4.71	1.18	2.35	29.41	1.18	31.76	15.29	11.76	4.71	1.18	0.00	1.18	0.00	0.00	0.00	2.35	0.00	0.00	0.00	2.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
663p.txt	1	166	76.48	86.09	58.49	87.64	166.00	10.84	59.64	12.65	3.61	3.61	0.00	3.01	0.00	0.00	0.60	0.00	0.00	1.81	1.20	6.02	0.00	1.81	11.45	3.61	0.60	0.00	1.81	0.60	10.84	7.23	3.61	0.00	0.60	2.41	10.24	0.00	1.20	0.60	1.20	5.42	0.60	0.00	0.00	1.20	3.61	0.00	9.04	4.82	3.01	0.00	4.22	3.01	0.60	0.00	0.60	10.84	4.22	0.60	3.61	1.20	1.81	0.60	6.02	1.20	21.69	8.43	7.83	4.82	0.00	1.81	0.60	0.00	0.00	0.60	3.01	0.60	0.00	0.00	0.60	0.00	2.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.41
008p.txt	1	64	68.86	43.79	45.44	81.93	64.00	25.00	90.62	26.56	1.56	0.00	0.00	0.00	0.00	0.00	0.00	1.56	0.00	6.25	7.81	6.25	3.12	1.56	35.94	7.81	3.12	0.00	0.00	0.00	9.38	6.25	3.12	0.00	1.56	0.00	0.00	0.00	0.00	0.00	0.00	25.00	6.25	7.81	4.69	4.69	1.56	0.00	7.81	7.81	0.00	0.00	7.81	0.00	7.81	0.00	6.25	7.81	0.00	4.69	3.12	3.12	0.00	3.12	26.56	3.12	18.75	4.69	3.12	10.94	3.12	3.12	0.00	7.81	0.00	0.00	3.12	0.00	0.00	0.00	3.12	0.00	4.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.69
458p.txt	1	156	58.48	50.00	97.39	1.00	156.00	17.95	75.64	17.95	5.77	1.92	0.64	1.28	0.00	0.00	0.00	3.85	0.00	0.00	6.41	1.28	0.00	4.49	15.38	6.41	1.92	0.00	1.28	3.21	10.90	1.92	8.97	0.00	7.69	0.00	10.26	0.64	0.00	0.00	1.92	10.90	1.92	1.28	1.28	0.00	1.92	5.77	6.41	1.92	3.21	0.64	2.56	1.28	0.00	0.00	0.64	10.90	3.21	1.28	7.05	0.64	0.00	1.92	13.46	0.00	25.64	3.21	5.13	12.18	2.56	1.28	0.00	0.64	0.00	5.77	2.56	0.64	0.00	0.64	1.28	0.00	8.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.97
771p.txt	1	103	94.12	61.47	2.06	1.00	103.00	8.74	60.19	10.68	2.91	0.00	0.00	0.00	0.00	0.00	0.00	2.91	0.00	5.83	0.97	0.00	0.00	0.97	7.77	21.36	1.94	0.00	0.97	0.00	10.68	2.91	7.77	0.00	0.00	0.00	4.85	0.00	0.00	0.97	0.00	2.91	0.00	0.00	0.00	0.00	1.94	0.97	21.36	16.50	1.94	1.94	4.85	3.88	1.94	0.00	0.97	5.83	0.00	0.00	1.94	3.88	0.00	0.00	7.77	0.00	7.77	2.91	4.85	0.00	0.00	0.00	0.00	1.94	7.77	0.97	0.00	0.00	0.00	0.00	0.00	0.00	1.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.94
321p.txt	1	83	64.73	59.52	98.99	87.64	83.00	13.25	81.93	20.48	1.20	0.00	0.00	0.00	0.00	0.00	0.00	1.20	0.00	2.41	3.61	12.05	0.00	1.20	25.30	3.61	1.20	0.00	0.00	0.00	8.43	6.02	2.41	2.41	0.00	0.00	4.82	0.00	1.20	0.00	0.00	37.35	12.05	4.82	2.41	8.43	8.43	1.20	13.25	6.02	3.61	3.61	2.41	0.00	2.41	0.00	0.00	2.41	1.20	1.20	0.00	1.20	0.00	1.20	20.48	6.02	24.10	2.41	7.23	14.46	0.00	0.00	0.00	0.00	0.00	0.00	7.23	0.00	0.00	2.41	4.82	0.00	2.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.41
634p.txt	1	129	69.13	91.85	1.43	54.97	129.00	10.85	57.36	15.50	5.43	5.43	2.33	0.00	0.00	2.33	0.78	0.00	0.78	0.78	6.98	1.55	0.78	0.78	24.03	1.55	0.78	0.78	0.78	0.00	1.55	1.55	0.00	0.00	0.00	0.00	17.05	0.00	0.00	0.78	12.40	8.53	2.33	1.55	3.88	0.00	0.78	0.00	2.33	2.33	0.00	0.00	2.33	0.00	0.78	0.00	0.78	12.40	1.55	0.00	8.53	2.33	0.00	5.43	14.73	0.00	9.30	3.10	0.78	5.43	0.00	2.33	0.78	2.33	0.78	3.10	0.00	0.00	0.00	0.00	0.00	0.00	5.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.43
264p.txt	1	114	88.16	80.98	19.27	99.00	114.00	5.26	71.93	9.65	2.63	0.88	0.88	0.00	0.00	0.00	0.00	1.75	1.75	0.88	0.88	2.63	0.88	0.00	6.14	0.88	0.88	0.00	7.89	7.89	16.67	13.16	3.51	0.00	0.00	0.88	9.65	0.00	0.00	0.88	0.00	0.88	0.00	0.00	0.00	0.00	0.88	0.00	5.26	0.00	3.51	1.75	12.28	1.75	0.88	0.00	0.88	12.28	8.77	0.00	0.00	1.75	1.75	0.88	4.39	0.00	14.91	1.75	2.63	10.53	0.00	3.51	0.88	0.00	0.00	0.00	14.04	0.00	1.75	10.53	2.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
858p.txt	1	93	14.95	14.11	99.00	45.52	93.00	10.75	88.17	47.31	16.13	13.98	12.90	0.00	0.00	0.00	1.08	2.15	0.00	7.53	16.13	8.60	1.08	1.08	39.78	2.15	0.00	0.00	0.00	0.00	7.53	4.30	3.23	0.00	1.08	1.08	4.30	0.00	0.00	0.00	0.00	12.90	4.30	2.15	2.15	2.15	3.23	1.08	5.38	4.30	0.00	1.08	3.23	3.23	0.00	0.00	0.00	8.60	0.00	0.00	4.30	3.23	1.08	1.08	23.66	18.28	23.66	5.38	11.83	6.45	0.00	1.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.08
337p.txt	1	100	73.88	65.56	87.83	91.14	100.00	5.00	85.00	28.00	10.00	10.00	7.00	3.00	0.00	0.00	0.00	0.00	0.00	8.00	9.00	1.00	0.00	0.00	19.00	4.00	1.00	0.00	0.00	3.00	10.00	7.00	3.00	1.00	0.00	2.00	8.00	0.00	1.00	0.00	0.00	9.00	1.00	1.00	0.00	7.00	0.00	0.00	13.00	1.00	1.00	11.00	6.00	1.00	0.00	0.00	3.00	11.00	7.00	0.00	2.00	1.00	1.00	1.00	19.00	0.00	20.00	6.00	8.00	5.00	0.00	0.00	2.00	0.00	1.00	1.00	7.00	0.00	0.00	1.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
